-19.9255634, -43.9376091
-19.9293464, -43.9501358
-19.9275995, -43.924488
-19.9243481, -43.9523277
-19.9290718, -43.9507137
-19.9221694, -43.9477254
-19.922846, -43.9527494
-19.9226825, -43.9523413
-19.921865, -43.9433885
-19.9395478, -43.9413022
-19.9217552, -43.9488775
-19.925801, -43.9464908
-19.9278124, -43.9450153
-19.9212585, -43.9287608
-19.9342325, -43.941323
-19.9399186, -43.9369683
-19.9230953, -43.9301157
-19.9234747, -43.9499929
-19.9427189, -43.9352737
-19.9367831, -43.9407036
-19.9225639, -43.9451806
-19.9220788, -43.9333732
-19.9212667, -43.9224159
-19.9416747, -43.9312128
-19.9219461, -43.9369458
-19.9216898, -43.9485572
-19.9381851, -43.9406968
-19.932293, -43.9324781
-19.9364199, -43.9241646
-19.928542, -43.9432174
-19.9365365, -43.9534291
-19.923026, -43.944253
-19.927102, -43.9475512
-19.9267142, -43.944478
-19.9352378, -43.9471959
-19.9404019, -43.9323867
-19.9272464, -43.9215059
-19.9334311, -43.9307327
-19.9227928, -43.9478123
-19.9365465, -43.9364999
-19.927333, -43.9477878
-19.935674, -43.9308695
-19.9221295, -43.9307005
-19.9308801, -43.9332158
-19.9321704, -43.9517169
-19.9343424, -43.9353229
-19.9428831, -43.9522644
-19.9313347, -43.9445141
-19.9386756, -43.93921
-19.9273531, -43.9539656
-19.9259409, -43.9267206
-19.9224112, -43.9450815
-19.9241341, -43.9497456
-19.9315013, -43.946273
-19.929618, -43.94489
-19.9214608, -43.9216114
-19.9400485, -43.9365895
-19.9228019, -43.9499023
-19.9227987, -43.9452116
-19.9271904, -43.9448548
-19.9315918, -43.9516905
-19.9274616, -43.9531177
-19.9223618, -43.9463691
-19.9250586, -43.9501555
-19.9310547, -43.9514402
-19.9315791, -43.9459116
-19.9395822, -43.9362729
-19.9387263, -43.9339644
-19.9226039, -43.9243281
-19.9258342, -43.9521949
-19.9341489, -43.9399382
-19.9280784, -43.9462204
-19.9370278, -43.939939
-19.9372295, -43.9282866
-19.9219114, -43.9346449
-19.9385684, -43.9367567
-19.9314209, -43.9519974
-19.9230159, -43.9216228
-19.9218125, -43.9450027
-19.9264273, -43.9509814
-19.9257506, -43.9418622
-19.9338029, -43.9486077
-19.9220456, -43.9367583
-19.9400229, -43.9330997
-19.9302601, -43.9539224
-19.9298441, -43.9475142
-19.9390111, -43.9372555
-19.9224556, -43.9459462
-19.9272579, -43.9508824
-19.9263886, -43.9533252
-19.9335008, -43.9482823
-19.9272436, -43.9272974
-19.9282045, -43.9328478
-19.930432, -43.9438059
-19.9298193, -43.931602
-19.9331334, -43.9470761
-19.9260173, -43.9462321
-19.9377175, -43.9402354
-19.9351339, -43.9319329
-19.9315755, -43.9309819
-19.9352942, -43.9380679
-19.9386583, -43.9506644
-19.9231899, -43.9214011
-19.9267599, -43.9341143
-19.928496, -43.9273782
-19.9342531, -43.9460468
-19.930032, -43.9428749
-19.9304873, -43.9436605
-19.9397648, -43.9439967
-19.9346556, -43.9374356
-19.930289, -43.9447073
-19.9330574, -43.9513652
-19.9390412, -43.9284886
-19.9260352, -43.9212061
-19.9284558, -43.9383139
-19.9217643, -43.9227462
-19.9327158, -43.9424433
-19.9259243, -43.9458362
-19.9349172, -43.9485236
-19.9260378, -43.951451
-19.9239939, -43.9223316
-19.9272598, -43.9513219
-19.9304409, -43.9486039
-19.938987, -43.9351799
-19.9313422, -43.9238199
-19.9214529, -43.9426707
-19.9376883, -43.9342547
-19.9274533, -43.9340948
-19.933085, -43.9393537
-19.9392744, -43.9477569
-19.9247414, -43.9473264
-19.9270678, -43.9514314
-19.924531, -43.9310206
-19.9408527, -43.9343521
-19.9359239, -43.9351223
-19.9347901, -43.949632
-19.9305066, -43.9454429
-19.9249071, -43.9293249
-19.9389298, -43.9338458
-19.9343631, -43.9288658
-19.9265153, -43.9274825
-19.9319625, -43.9437638
-19.9220116, -43.947817
-19.9311492, -43.9431946
-19.9227846, -43.9449873
-19.9229087, -43.939116
-19.9375247, -43.9438188
-19.9238309, -43.932075
-19.9325661, -43.9363272
-19.9285003, -43.9361291
-19.9252508, -43.9237299
-19.9263905, -43.9493005
-19.932394, -43.9325894
-19.9398945, -43.9340439
-19.9236972, -43.9305743
-19.9364067, -43.9469494
-19.9218931, -43.9380193
-19.9262072, -43.9528654
-19.9348262, -43.9528294
-19.9407531, -43.933027
-19.9293128, -43.9523445
-19.9395584, -43.9354784
-19.927393, -43.9517886
-19.9233907, -43.921145
-19.9399159, -43.935557
-19.9214681, -43.9498452
-19.9256876, -43.9221291
-19.9399203, -43.9386408
-19.9225511, -43.9465639
-19.9278271, -43.9355941
-19.9319486, -43.93851
-19.9244234, -43.9322877
-19.9262094, -43.9514758
-19.9333919, -43.9390664
-19.9241246, -43.9306822
-19.936969, -43.9297093
-19.9314647, -43.937757
-19.9355577, -43.94115
-19.9300152, -43.953364
-19.9297821, -43.9318675
-19.9254681, -43.9456957
-19.9212731, -43.9419721
-19.9237695, -43.9411422
-19.9368145, -43.9383862
-19.9291563, -43.9455303
-19.9244327, -43.9451238
-19.9351286, -43.9431477
-19.9315547, -43.9382457
-19.9265106, -43.9526392
-19.9331567, -43.9387944
-19.9274023, -43.9480224
-19.9258206, -43.9481217
-19.9315946, -43.9498116
-19.9359179, -43.93518
-19.9371218, -43.9354055
-19.9394904, -43.9414958
-19.9381877, -43.9363885
-19.9382293, -43.9361734
-19.9282703, -43.928502
-19.9283093, -43.9539542
-19.9307332, -43.9230971
-19.9264465, -43.9529136
-19.9365669, -43.9446126
-19.9295114, -43.9317726
-19.9258022, -43.943707
-19.9320653, -43.9498915
-19.9250721, -43.9334885
-19.9289575, -43.9522096
-19.9356306, -43.9308988
-19.930594, -43.9477922
-19.9382595, -43.9361466
-19.9244778, -43.9305925
-19.9220805, -43.9368661
-19.9264906, -43.9253453
-19.9210511, -43.9471389
-19.9401421, -43.9327492
-19.9410812, -43.953917
-19.9245645, -43.9319306
-19.9420123, -43.9270195
-19.9233423, -43.9534447
-19.9266561, -43.9474244
-19.9246806, -43.9466101
-19.9289706, -43.9300592
-19.9276727, -43.9285258
-19.932554, -43.9256335
-19.9271297, -43.9489715
-19.9212462, -43.9286221
-19.9285521, -43.9356859
-19.923642, -43.9488201
-19.929995, -43.9369474
-19.9341956, -43.9522886
-19.9296848, -43.9535164
-19.9236274, -43.9536598
-19.9336315, -43.927312
-19.9232049, -43.9272134
-19.9289994, -43.9449417
-19.9309777, -43.9242969
-19.9323889, -43.9495604
-19.9295156, -43.9358073
-19.9390673, -43.9266746
-19.9423592, -43.9344598
